"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23500099963.1093","24798203059.2389","25511535431.6814","26431155357.7353","27418771784.003","28993067205.8851","30865596212.2648","32525079487.7197","34110928221.6106","36286486355.3955","38774766850.3183","42030836128.8298","45724151067.3545","49681029979.9983","54846886030.0393","60783592304.6069","66713703039.1779","73142659659.3867","78805479101.9635","83590251689.0043","89922723443.2098","98844247427.9209","95918398737.8334","103321878143.669","108827352196.003","117377411172.355","127683437546.462","134274523119.768","144985173975.023","156132634987.66","161108840207.462",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11703755020.0826","12771568564.1406","13509148169.61","14980833897.2621","16280541714.6088","18537313860.0473","20589244343.115","22026242756.2162","23366758930.8968","25613247334.4544","27008559277.989","29031712711.4549","32066275464.858","34776058022.1987","38143323089.7638","41822156284.6856","47734687288.3946","53140490784.1257","58892035053.9253","63377086782.1785","67730176516.8506","75638854428.6033","69597099319.366","71898575876.0947","77086309835.2572","81372227472.5682","82964925710.6102","85406362066.3514","92970172328.4886","100722804319.463","104906101968.021",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395265990767.117","373081877941.778","343807255526.567","301978810037.883","237797476932.968","213164223770.413","195360472989.891","192888227539.088","191353098628.524","193727629689.373","209743804582.957","233206683647.236","249544842558.983","278368363806.263","319581135679.645","339656710647.596","376430500666.083","418300202198.022","436003763401.802","372828951081.348","392607292106.421","422633627957.62","442499738738.636","505437818647.747","461987202639.989","435489659346.44","475721740433.812","503901541149.965","534000075927.198","560923138989.289","544773082003.37",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6436452580870.33","6770790047171.62","7025538112468.78","7465532886833.29","7898738385725.27","8376955620819.05","8974123726840.47","9642544887783.83","9847358844833.33","10357079260889.8","11312273631948.8","11991948901789.5","12768392807446.2","13776870786822.4","15349679337349.1","17101910672084.4","19510507632050.6","21966453083653.7","24316944680962","25219420355813.3","27618827166356.6","30262449437775.4","32485282346457.7","34521862269606.7","35951467939636.8","36414549235981.5","37847734740049.2","40185826008537.6","43178847821774.9","45506986231633.4","45439023571400.5",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19857773287.0015","21255809003.8594","23464553794.3708","24659105736.4163","27019537939.103","27186774570.3543","29228788499.4956","32294507304.9492","34133767182.9544","33955108641.8895","34044207071.9767","33453532342.7562","31355144061.1171","32194625995.6484","34715817765.4124","38467713558.3773","41256166311.8954","45135695264.7614","49315649642.0527","51800267960.9012","56493159589.1741","60650417083.6853","61471427261.0282","64840118781.4039","68327142922.4585","68982579037.8424","76886969054.7223","79076769218.66","81362374707.369","83105038556.7253","79149564149.7238",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000","9630664202000","10252345464000","10581821399000","10936419054000","11458243878000","12213729147000","13036640230000","13814611414000","14451858656000","14712844084000","14448933025000","14992052727000","15542581104000","16197007349000","16784849196000","17527163695000","18238300569000","18745075687000","19542979183000","20611860933999.9","21433224696999.9","20893746000000",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54552548457.0647","56119910427.9052","50970163583.0031","50978227972.5146","49359354026.9408","49940821340.5233","51719760502.9623","55382114726.7852","58413686148.2396","61805118805.0883","65609968525.6298","69840889202.1143","73764621849.7143","78314664569.3099","86413775800.6834","95298354809.5353","105498250452.017","118594545380.551","131817744442.503","143516120562.169","156218652806.919","171483146991.364","180491445533.307","190612221117.744","199766953604.24","209082432928.014","216467147312.947","221561015372.148","239030105442.769","257188527804.284","264652923308.419",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412694929.558455","418695567.832903","446518601.092792","488194496.518093","492151645.068876","541496793.829998","558513091.403476","588427035.011016","619388629.8209","645361081.12583","670602106.962612","697030026.635842","752813096.142256","825756423.214419","883232692.03561","933407472.274185","1035585684.38656","1098952002.49684","1138079546.70604","1122683667.10752","1097706126.07477","1115916962.8695","1133921974.5414","1185007912.05226","1231232171.75679","1270683570.20818","1363525741.2187","1344833245.17849","1406864564.2938","1439626332.03929","1409058789.71467",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188372253311.705","213690786075.265","231806414644.483","237954512778.743","237325703295.584","251877152920.609","255981511966.401","277158914625.115","281102567823.205","268135710296.054","284236828713.903","300330634845.199","278064242608.868","261262966658.433","317359085861.556","361009458143.283","408652256059.956","456362420269.619","489793920407.049","477723608388.556","476095101848.527","506339379526.118","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62351854939.9127","68302832581.7418","75899469150.9372","83970938533.1321","93344744014.1539","104394367691.565","116234774872.659","127958241110.034","136857552496.766","145460844724.249","158806178339.572","172339887242.755","186131497709.132","202667942754.019","223809287503.673","248198417803.127","273552696910.809","300927940785.9","324150645725.925","344252518691.611","370633744438.348","401987730083.875","452824522357.476","486338303051.953","526914892839.942","565574577528.968","615496353815.732","676909526449.601","742208673971.919","808472012424.407","841678188249.429",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247295062.461862","263705181.135617","276688028.836661","285329605.276502","317888046.03561","327812184.991618","341583299.674256","364751941.133229","373198211.832195","379863407.241985","411364457.971168","406104420.534788","391083508.051816","415428725.432105","443623681.93431","481711111.511744","538300305.302478","568633955.701745","612174875.954934","635576793.850433","651088823.720113","685546560.52983","705751329.952459","721501920.636743","757821633.836833","767882848.109481","812321157.834867","879860867.111963","927116833.736251","980588584.054563","924439775.649318",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29271290965576.8","30861678386861.6","32269703596657","33673212964020.5","35532716961080.8","37525935883674.6","39761505050317.7","42055922646282.7","43463241758139","45604816442465.4","49009690308526.6","51351974417778.8","53817647605040.6","56818762688594.4","61422657743584.8","66173009744591.3","72421301498199.8","78394866770913.2","83021646270072.1","83799340408081.3","89265686488270","95099634537285.4","100021133244376","104938787589828","108884818061477","111218908074638","115671392479371","121867159579291","129304947283982","135215376528499","132590108308608",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390275778.520732","394194035.385637","402371040.538473","428796812.245744","426820232.99397","464851979.283376","507345887.132816","519740822.463584","537126743.109693","556789824.858672","608621037.4271","665133969.516553","705005231.350299","750523432.081839","806375342.366071","866054408.493024","909829935.31425","993341110.515186","1022881560.73572","981121605.42148","997191797.96717","1059798148.6877","1036005898.20336","1050578159.21481","1070570274.45919","1127207097.35299","1231595054.64935","1267829813.40564","1282260388.13162","1362314002.01391","1342487386.23355",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11426451170.4777","12093255126.515","12838530644.6587","13935044684.2312","14527700968.4461","15241997168.8853","15679471217.976","16732391621.2484","17789238052.0725","18691209711.5713","19792010692.8737","21103607210.3587","20209846327.6949",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24208269760.3378","26602004382.6851","29441383224.1681","31345406401.8871","34166779764.8314","36860882671.0839","39275565353.0531","42069165289.6341","45098070125.6231","47476472560.9975","51538362592.2375","54672153425.1511","57722444377.1497","60997665592.3164","65128343293.9302","70912306894.1672","75374504279.2028","79983192681.1029","84513161736.0937","88449830197.1893","96372554583.8074","85876118856.2345","85440864870.4384","92755610680.3175","","","","","","","",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260126261889.404","266184883236.146","266432839320.57","276112605811.464","291033060817.588","306346942974.358","325370167505.992","339799223177.767","345341851406.309","358735779043.734","382158945045.26","401085931742.31","422506602011.022","443044385170.331","475694055770.02","516396206134.855","561836974422.594","607855637792.324","639453466713.753","634417995948.103","661319881573.636","696526225201.767","698221030088.313","730517644099.684","741915589342.204","758901003361.144","772768693550.772","790170550983.232","821179339544.687","836783581625.514","792103063617.954",
"Zambia","ZMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11852555135.1689","12248952726.8841","12311243794.7315","13459726750.061","12561396593.5416","13196416751.8865","14273689598.5058","15083061243.783","15193986993.1055","16130108720.778","17133388741.4215","18440137763.9861","19575875392.225","21324205429.5396","23438273132.0766","25917087575.7524","28811788093.9916","32056884244.4025","35220975665.7402","38761736728.4523","43251692413.1159","46612238752.7651","49508703940.2704","53419843089.1537","54506587744.5274","54472595406.4745","55712209199.1273","58735190955.7239","62571974766.0254","64606932432.6507","63540881386.2289",
